lab_id,subj_id,subj_num,age_group,age_days,premature_days,method,screen_size_inches,infant_distance_cm,RA_number,RA_1,RA_1_naive,RA_2,RA_2_naive,cb_order,condition,push_up_identity,push_up_order,push_up_side,meet_eligibility,exclude_session,exclusion_type_1,exclusion_type_2,exclusion_type_3,exclusion_type_4,notes,second_session,caregiver_seat,participant_gender,primarycaregiver_gender,hearing_vision,hearing_vision_info,cognitive_developmental,cognitive_developmental_info,infant_handedness,parentA_handedness,parentB_handedness,primary_language,percent_primarylanguage,colorblindness_primaryfamily,choice_experimenter_mask,character_choice,helper_hinderer_choice,left_right_choice,touch_both,touch_both_usable,trial1_sawcriticalevent,trial1_lookingtime_videoevent,trial1_lookingtime_freezeframe,trial1_numrepeats,trial2_sawcriticalevent,trial2_lookingtime_videoevent,trial2_lookingtime_freezeframe,trial2_numrepeats,trial3_sawcriticalevent,trial3_lookingtime_videoevent,trial3_lookingtime_freezeframe,trial3_numrepeats,trial4_sawcriticalevent,trial4_lookingtime_videoevent,trial4_lookingtime_freezeframe,trial4_numrepeats,trial5_sawcriticalevent,trial5_lookingtime_videoevent,trial5_lookingtime_freezeframe,trial5_numrepeats,trial6_sawcriticalevent,trial6_lookingtime_videoevent,trial6_lookingtime_freezeframe,trial6_numrepeats,trial7_sawcriticalevent,trial7_lookingtime_videoevent,trial7_lookingtime_freezeframe,trial7_numrepeats,trial8_sawcriticalevent,trial8_lookingtime_videoevent,trial8_lookingtime_freezeframe,trial8_numrepeats,trial9_sawcriticalevent,trial9_lookingtime_videoevent,trial9_lookingtime_freezeframe,trial9_numrepeats,trial10_sawcriticalevent,trial10_lookingtime_videoevent,trial10_lookingtime_freezeframe,trial10_numrepeats,trial11_sawcriticalevent,trial11_lookingtime_videoevent,trial11_lookingtime_freezeframe,trial11_numrepeats,trial12_sawcriticalevent,trial12_lookingtime_videoevent,trial12_lookingtime_freezeframe,trial12_numrepeats,trial13_sawcriticalevent,trial13_lookingtime_videoevent,trial13_lookingtime_freezeframe,trial13_numrepeats,trial14_sawcriticalevent,trial14_lookingtime_videoevent,trial14_lookingtime_freezeframe,trial14_numrepeats
ellaauckland,MB4_p050,50,six,197,0,eye-tracking,24.5,31.5,1,KW,Y,NA,NA,3,social,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,"Good. Infant started rubbing eyes just before choice task, which parent said meant he was tired and needed to go for a nap within a short time frame. So quickly did choice task.",N,caregiver,male,female,N,"may have had an ear infection the week before, unsure",N,NA,U,R,R,english,99.5,N,N,square,hinderer,left,N,NA,Y,13.41525367,22.3311265,0,Y,13.37346117,4.857338415,0,Y,13.30035875,12.94096437,0,Y,11.36717175,24.55577987,0,Y,11.11186329,5.300386458,1,Y,13.1882835,11.09045929,0,Y,11.56744725,24.06410904,1,Y,10.50504796,23.70447958,0,Y,13.42234233,8.661971249,0,Y,13.38306933,25.22023637,0,Y,13.41624429,22.6124685,0,Y,13.24805387,12.34286996,0,Y,13.16485388,4.414265583,0,Y,9.679910458,4.998853542,0
emlasu,10,9,seven,232,0,single screen,40,26,1,Mario,Y,NA,NA,10,nonsocial,triangle,first,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,R,English,98,N,N,triangle,helper,left,N,NA,Y,9.031305229,23.45267096,0,Y,9.033191969,4.487602849,0,Y,9.042790577,5.37981166,0,Y,8.413233476,3.519242081,0,Y,9.039272925,2.766646019,0,Y,9.041522241,5.008168956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
emlasu,11,10,five,173,0,single screen,40,26,1,Mario,Y,NA,NA,11,nonsocial,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,R,B,English,100,N,N,square,hinderer,left,N,NA,N,6.3714226,1.32089889,2,Y,6.991216946,5.305425347,0,Y,7.164870512,9.82285862,0,Y,9.037272211,12.57155992,0,Y,9.034948864,19.02199297,0,Y,9.037024468,9.189463173,0,Y,9.046233791,11.06434319,0,Y,9.036735937,8.372282036,0,Y,9.034498278,3.57607377,0,Y,9.035811229,10.196205,0,Y,9.042356165,4.091997085,0,Y,8.136533505,9.002378058,0,Y,9.031849745,3.94425524,0,Y,9.040008151,4.181600668,0
emlasu,2,1,five,165,0,single screen,40,40,1,Mario,Y,NA,NA,2,social,triangle,first,left,N,excluded,FailToMakeChoice,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,L,R,English,100,N,N,none,none,none,N,NA,Y,13.39650418,12.36737752,0,Y,13.44238096,3.210167194,0,Y,13.38585803,1.671280353,0,Y,13.44457039,1.89384635,0,Y,13.39370367,6.99686988,0,Y,13.43241841,0.366897478,0,Y,12.73665357,8.908907458,1,Y,13.09757181,2.519385131,0,Y,11.88080641,1.225096018,0,Y,13.44159618,2.517182121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
emlasu,3,2,eleven,347,14,single screen,40,40,1,Mario,Y,NA,NA,3,social,triangle,second,right,N,excluded,Preterm,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,L,R,R,English,80,N,N,square,hinderer,left,N,NA,Y,13.43541107,7.681488422,0,Y,13.38770066,0.292915156,0,Y,13.36286008,0,0,Y,13.39313408,1.188644933,0,Y,13.43791792,9.21185615,0,Y,13.38184953,4.039595066,0,Y,13.43253737,3.33537735,0,Y,13.37724634,0.706691308,0,Y,13.43792463,1.664437775,0,Y,13.38234033,7.673950896,0,Y,13.43196272,2.592823459,0,Y,13.38253059,5.449300405,0,Y,13.43424069,10.70904706,0,Y,13.37671527,3.41349459,0
emlasu,4,3,nine,276,0,single screen,40,26,1,Mario,Y,NA,NA,4,social,triangle,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,B,R,L,English,100,N,N,square,hinderer,right,N,NA,Y,13.4432581,5.925666279,0,Y,13.39030862,2.251049263,0,Y,12.50953946,1.113146972,0,Y,13.39066136,16.79117955,0,Y,13.42845702,7.117754256,0,Y,13.39479819,5.251011273,0,Y,13.43277608,17.61038609,0,Y,13.3883202,8.539185761,0,Y,13.44670339,3.597944119,0,Y,13.39603159,9.381489628,0,Y,13.43994567,16.89094034,0,Y,13.39223965,8.440270422,0,Y,13.4298652,4.525983982,0,Y,13.37641406,4.37160559,0
emlasu,5,4,seven,221,0,single screen,40,26,1,Mario,Y,NA,NA,5,social,square,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,L,L,R,English,70,N,N,triangle,hinderer,left,N,NA,Y,11.25782301,7.102511128,0,Y,10.8584575,8.814142446,0,Y,11.57519604,1.581088007,0,Y,12.03613386,2.620804827,0,Y,13.43618699,0.444206017,0,Y,13.42931805,1.157872649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
emlasu,6,5,seven,237,0,single screen,40,26,1,Mario,Y,NA,NA,6,social,square,first,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,R,English,100,N,N,triangle,hinderer,right,N,NA,Y,12.70767973,2.220162413,0,Y,11.80352788,0,0,Y,12.85492737,4.634126432,0,Y,13.44500272,5.608210324,0,Y,13.43126656,1.262007025,0,Y,13.43680032,2.900008728,0,Y,13.44022856,4.782121646,0,Y,13.43314996,6.059183165,0,Y,13.4315289,0.871586539,0,Y,13.43511069,0.244590363,0,Y,6.645327954,1.064088948,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
emlasu,7,6,eight,267,0,single screen,40,26,1,Mario,Y,NA,NA,7,social,square,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,R,R,R,English,90,N,N,square,helper,right,N,NA,Y,13.44236707,3.541639634,0,Y,13.44262398,7.824947212,0,Y,13.4326047,2.123359052,0,Y,13.43223478,3.287551319,0,Y,13.43475526,1.341358845,0,Y,13.44295085,5.295747431,0,Y,13.44191003,5.028723918,0,Y,13.44195326,3.671430083,0,Y,13.43252296,3.401282446,0,Y,13.4284568,2.106788896,0,Y,13.43638878,1.978868359,0,Y,13.4360886,2.409602569,0,NA,NA,NA,NA,NA,NA,NA,NA
emlasu,8,7,nine,275,0,single screen,40,26,1,Mario,Y,NA,NA,8,social,square,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,R,English,100,N,N,triangle,hinderer,right,N,NA,Y,13.43171233,13.97273573,0,Y,13.43211749,8.465040697,0,Y,13.44622669,0.509631133,0,Y,13.43212561,2.247734906,0,Y,12.89654574,2.687372961,0,Y,13.43082857,5.217570865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
emlasu,9,8,ten,320,0,single screen,40,26,1,Mario,Y,NA,NA,9,nonsocial,triangle,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,R,R,R,English,100,N,N,square,hinderer,left,Y,usable,Y,7.321032578,1.148068333,0,Y,7.534238489,0.087422948,0,Y,8.107960713,1.2889887820000001,0,Y,6.758691359,1.433054121,0,Y,9.039921177,5.088572039,0,Y,6.560721648,3.142173755,2,Y,7.25216557,0.640865924,0,Y,7.337276748,3.625051375,0,Y,9.037682668,4.96329264,0,Y,8.535429433,0.014903523,1,Y,9.040721769,1.730463715,0,Y,6.137489725,0,0,Y,6.30905115,3.184541986,0,Y,6.348818414,3.379486319,0
epsyrub,MB403,1,ten,318,0,single screen,22,57,2,Vanessa,Y,Laura,Y,7,social,square,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,R,R,R,german,100,N,N,triangle,hinderer,left,N,NA,Y,13.5376326,8.8970236,0,Y,13.445486,4.1349085,0,Y,13.5612099,5.4681922,0,Y,13.524204,2.4618507,0,Y,12.0652087,5.2651973,0,Y,11.9999451,2.6616435,0,Y,12.9502707,4.3000989,0,Y,10.6998384,2.3263021,0,Y,13.4980198,3.805109,0,Y,11.1423694,2.7705685,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB404,2,ten,317,0,single screen,22,57,2,Vanessa,Y,Laura,Y,4,social,triangle,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,B,R,R,german,80,N,N,square,hinderer,right,N,NA,Y,13.5094518,8.0015298,0,Y,13.4807306,11.5369817,0,Y,13.5076481,5.6072696,0,Y,12.0186112,5.2097194,0,Y,11.5731785,2.3337565,0,Y,13.5893624,4.2954812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB405,3,ten,317,0,single screen,22,57,2,Laura,Y,Vanessa,Y,5,social,square,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,B,R,R,german,100,Y,N,triangle,hinderer,left,N,NA,Y,13.4846241,10.8676085,0,Y,13.4898667,8.8028455,0,Y,13.4945122,3.4993649,0,Y,13.5281787,9.9963408,0,Y,12.2879971,3.6361868,0,Y,13.0427361,1.7086967,0,Y,12.6122404,0.2376414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB406,4,ten,313,0,single screen,22,57,2,Laura,Y,Vanessa,Y,13,nonsocial,square,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,R,german,100,N,N,square,helper,right,Y,usable,Y,9.0858521,6.3957483,0,Y,9.1128053,5.2712616,0,Y,8.821458,13.772463,1,Y,9.0930623,7.3015536,0,Y,9.0885529,11.0333347,0,Y,9.0859352,13.5021444,0,Y,8.757198,5.4884127,0,Y,9.076001,11.933357,0,Y,8.5018951,10.9304739,0,Y,9.1390127,4.6259343,0,Y,9.1156971,2.2331648,0,Y,9.3128272,2.1113229,2,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB408,5,ten,323,0,single screen,22,57,2,Vanessa,Y,Laura,Y,8,social,square,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,L,B,B,german,100,N,N,square,helper,left,N,NA,Y,13.5236066,6.4731526,0,Y,13.5506073,2.3926452,0,Y,13.5350848,10.3688042,0,Y,13.4809775,3.2659086,0,Y,13.5322385,3.5679485,0,Y,13.4942328,7.7366296,0,Y,12.0835402,2.5391701,1,Y,12.286788,0.7001484,1,Y,13.5206064,3.0663594,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB409,6,ten,323,0,single screen,22,57,2,Vanessa,Y,Laura,Y,9,nonsocial,triangle,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,R,german,100,N,N,triangle,helper,right,N,NA,Y,9.0759939,13.4562455,0,Y,9.1267723,2.9008462,0,Y,9.0991509,11.3276171,0,Y,9.1304681,5.7307081,0,Y,7.9639029,5.794343,0,Y,9.0970517,4.9647227,0,Y,9.0983079,3.9989498,0,Y,9.0906662,8.594583,0,Y,8.3893247,7.5629463,0,Y,9.1666387,3.8620971,0,Y,9.1282034,2.7072364,0,Y,9.1210859,0.7628326,0,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB410,7,ten,313,0,single screen,22,57,2,Laura,Y,Vanessa,Y,15,nonsocial,square,second,right,Y,excluded,ExperimenterError,NA,NA,NA,"RA said name of the child instead of ""Hi""",N,caregiver,female,female,N,NA,N,NA,B,R,R,german,100,N,N,square,helper,right,N,NA,Y,9.0638074,14.853383,0,Y,9.1387886,6.7000074,0,Y,9.0848332,3.9918176,0,Y,9.1254465,4.2342876,0,Y,8.5446963,3.9381549,0,Y,9.1066823,5.1734801,0,Y,7.5590101,3.103129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB411,8,ten,317,0,single screen,22,57,2,Laura,Y,Vanessa,Y,14,nonsocial,square,first,left,Y,excluded,FailToSetHabCrit,ExperimenterError,NA,NA,looks at board when moving it forward,N,caregiver,male,female,N,NA,N,NA,B,R,R,german,100,N,N,square,helper,left,N,NA,Y,9.110512,3.0915503,0,Y,9.0898728,1.6076434,0,Y,9.0740335,4.2952786,0,Y,9.1228343,4.4733859,0,Y,9.0706116,2.2239878,0,Y,9.0441631,4.1924722,0,Y,8.05087,3.0936759,0,Y,8.1386962,2.8267986,1,Y,9.082632,5.0045452,0,Y,9.2609258,0.0363739,1,Y,9.1159593,5.6720451,0,Y,9.0945237,5.7267031,0,Y,5.6167523,2.5596115,1,N,2.4864237,0,2
epsyrub,MB412,9,ten,322,0,single screen,22,57,2,Laura,Y,Vanessa,Y,12,nonsocial,triangle,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,R,R,R,german,100,N,N,triangle,helper,left,N,NA,Y,9.0834052,8.19673,0,Y,9.0878795,5.9808953,0,Y,9.1218747,7.1619231,0,Y,9.0456816,4.9839533,0,Y,7.8359486,5.2334639,0,Y,9.1142402,1.4664577,0,Y,9.1086628,1.9322985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB413,10,ten,309,0,single screen,22,57,2,Vanessa,Y,Laura,Y,2,social,triangle,first,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,R,R,R,german,100,N,N,triangle,helper,left,N,NA,Y,13.4892416,20.3575161,0,Y,13.4836431,5.2944966,0,Y,13.4464995,10.165638,0,Y,13.5614209,9.7962255,0,Y,11.3441945,7.6596323,0,Y,13.5050114,19.6732532,0,Y,13.4177083,12.2072907,0,Y,12.2346605,2.9255001,0,Y,10.9397744,2.1687306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB414,11,ten,324,0,single screen,22,57,2,Laura,Y,Vanessa,Y,16,nonsocial,square,second,left,Y,excluded,ExperimenterError,NA,NA,NA,looks at board when moving it forward,N,caregiver,female,female,N,NA,N,NA,B,R,R,german,50,N,N,square,helper,left,N,NA,Y,9.0939377,6.4289188,0,Y,9.1223173,14.7226824,0,Y,8.355316801,8.3994074,0,Y,9.0750565,12.0106314,0,Y,8.9173634,13.0531763,0,Y,9.1123102,5.0078484,0,Y,9.0720548,4.1050951,0,Y,9.0754423,13.7551865,0,Y,8.2980962,15.4111985,0,Y,9.0925817,3.9094136,0,Y,9.0681206,5.3501668,0,Y,9.0908775,5.197512,0,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB416,12,nine,302,0,single screen,22,57,2,Vanessa,Y,Laura,Y,3,social,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,R,R,german,100,N,N,triangle,helper,right,N,NA,Y,13.4855155,20.508488,0,Y,13.4551141,15.5675876,0,Y,13.468848,9.4260317,0,Y,13.5010718,11.9109505,0,Y,13.4834948,17.5229909,0,Y,13.4511446,8.0126036,0,Y,13.4757451,18.6558983,0,Y,13.4423661,5.2159582,0,Y,13.499381,13.8388496,0,Y,13.4085915,13.8973392,0,Y,13.5212067,6.0966139,0,Y,13.4417157,10.0837737,0,Y,12.9693284,6.0022072,0,NA,NA,NA,NA
epsyrub,MB418,13,nine,303,0,single screen,22,57,2,Laura,Y,Vanessa,Y,11,nonsocial,triangle,second,right,Y,excluded,FailToSetHabCrit,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,R,B,R,german,100,N,N,square,hinderer,left,N,NA,Y,9.1525651,4.0086563,0,Y,9.1139626,4.4582704,0,Y,9.1013598000000009,2.2311815,0,Y,8.5814959,1.001265,0,Y,8.6229346,0.63596,0,Y,7.9283311,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB419,14,nine,292,0,single screen,22,57,2,Laura,Y,Vanessa,Y,10,nonsocial,triangle,first,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,other,N,NA,N,NA,B,R,R,german,100,Y,N,triangle,helper,left,N,NA,Y,9.1001281,6.1260502,0,Y,9.1189341,8.8739741,0,Y,9.0945588,6.5009774,0,Y,9.0776961,4.7017755,0,Y,9.0620755,6.1592321,0,Y,9.1087725,6.9755461,0,Y,9.0790152,14.9605415,0,Y,9.0700256,4.2644721,0,Y,9.0488181,3.574218,0,Y,9.130411,7.3954545,0,Y,9.0827108,2.6288664,0,Y,9.2445137,1.9619127,1,Y,8.0209511,2.8414715,2,NA,NA,NA,NA
epsyrub,MB420,15,nine,277,0,single screen,22,57,2,Vanessa,Y,Laura,Y,1,social,triangle,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,R,R,german,100,N,N,triangle,helper,right,N,NA,Y,13.439505,28.1324964,0,Y,13.5584644,9.898418,0,Y,13.468267,6.6368168,0,Y,13.4970268,5.4961009,0,Y,13.4524443,3.4577359,0,Y,13.5177328,14.2867209,0,Y,13.4268114,6.3166053,0,Y,13.5088982,7.896706,0,Y,13.4128442,5.7967564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB421,16,nine,279,0,single screen,22,57,2,Vanessa,Y,Laura,Y,6,social,square,first,left,Y,excluded,FailToViewCritPeriod,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,L,R,R,german,100,Y,N,triangle,hinderer,right,N,NA,Y,13.5429236,4.6249549,0,Y,13.7929622,4.0063256,1,Y,11.0421057,3.3085023,0,Y,12.1086906,7.6681568,1,Y,12.0347461,9.6827999,0,Y,11.8369176,8.891966301,0,Y,11.8507217,4.2034573,0,Y,12.759141,4.1360947,0,Y,8.3252322,4.7275052,2,Y,12.0353355,4.0410644,2,N,10.1499759,2.2719769,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB422,17,nine,289,0,single screen,22,57,2,Vanessa,Y,Laura,Y,15,nonsocial,square,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,B,R,L,german,100,Y,N,triangle,hinderer,right,N,NA,Y,9.126383,5.0694608,0,Y,9.1026929,5.4057488,0,N,9.0606318,3.6994595,0,Y,9.087464,2.9635104,0,Y,9.1089298,1.4338452,0,Y,7.0487165,3.1968765,0,Y,9.1160317,6.2364691,0,Y,7.9643225,5.3411339,1,Y,7.7745386,4.4015851,0,Y,9.22199,4.8290997,1,Y,9.1282374,2.373544,0,Y,9.1026202,3.732999,0,Y,7.5017859,3.3020969,0,Y,7.029515,5.3886188,0
epsyrub,MB423,18,six,201,0,single screen,22,57,2,Laura,Y,Vanessa,Y,6,social,square,first,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,R,R,R,german,100,N,N,square,helper,left,Y,usable,Y,13.4648938,27.9598418,0,Y,13.4954841,20.3909954,0,Y,13.484249,28.9326345,0,Y,13.5112467,24.985036,0,Y,13.5103519,25.2447599,0,Y,13.4701369,16.7805484,0,Y,13.5043519,14.1273085,0,Y,13.5197825,6.1618146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB424,19,ten,311,0,single screen,22,57,2,Vanessa,Y,Laura,Y,16,nonsocial,square,second,left,Y,excluded,FailToViewCritPeriod,EquipmentError,NA,NA,PyHab data has not been saved,N,caregiver,male,female,N,NA,N,NA,B,R,R,german,100,N,N,square,helper,left,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB425,20,ten,317,0,single screen,22,57,2,Laura,Y,Vanessa,Y,14,nonsocial,square,first,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,B,R,R,german,99,N,N,triangle,hinderer,right,N,NA,Y,9.0963323,5.4720411,0,Y,8.7332128,10.6618122,0,Y,9.0837742,5.3680626,0,Y,9.082556299,7.0983416,0,Y,9.0884644,2.1942802,0,Y,8.8873855,11.2689397,0,Y,9.1412572,4.8284009,0,Y,9.1164745,5.327878,0,Y,9.1425161,2.4390157,0,Y,9.1319958,2.1259068,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epsyrub,MB426,21,nine,291,0,single screen,22,57,2,Laura,Y,Vanessa,Y,16,nonsocial,square,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,R,R,german,100,N,N,triangle,hinderer,right,N,NA,Y,9.1044697,3.7309472,0,Y,9.0759654,8.7594032,0,Y,9.076104,5.0352571,0,Y,9.0600803,12.5215888,0,Y,9.1517912,11.0177132,0,Y,9.1074661,4.0341695,0,Y,9.1368797,19.8341539,0,Y,9.0650251,2.8653749,0,Y,9.0704377,13.5064607,0,Y,9.0676381,3.9731642,0,Y,9.1448862,5.520783,0,Y,9.1285955,15.5701798,0,Y,9.1268145,6.3320899,0,Y,9.098953,6.0010913,0
epsyrub,MB427,22,ten,346,0,single screen,22,57,2,Vanessa,Y,Laura,Y,11,nonsocial,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,older than 10.5 months,N,caregiver,female,female,N,NA,N,NA,B,R,R,german,100,N,N,square,hinderer,left,N,NA,Y,9.129714,0.9616107,0,Y,6.4971319,0.2944266,2,Y,9.0724261,0.5019474,0,Y,9.1272414,0.6641045,0,Y,7.4136317,0,0,Y,7.2716684,2.4082565,0,Y,7.4809326,0,0,Y,7.6809174,0,0,Y,7.9166232,2.7877594,0,Y,9.108471,0.0964036,0,Y,5.6205862,1.9384619,0,Y,5.9773959,2.2368385,0,Y,3.346404,0,1,Y,6.7115348,12.3058955,0
epsyrub,MB428,23,nine,296,0,single screen,22,57,2,Laura,Y,Vanessa,Y,11,nonsocial,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,R,R,R,german,100,Y,N,triangle,helper,right,N,NA,Y,9.0951384,13.3056147,0,Y,9.1132965,6.6726547,0,Y,9.1381297,11.9359242,0,Y,9.0659584,20.0648597,0,Y,9.0959596,4.9696574,0,Y,9.0582538,20.2433635,0,Y,9.088788,6.2353182,0,Y,9.0563599,12.6990877,0,Y,9.1070348,9.7307879,0,Y,9.0700448,14.6707253,0,Y,9.09941,17.1636183,0,Y,9.068343,5.6040285,0,Y,9.0930817,10.8289643,0,Y,9.1007254,2.6972304,0
epsyrub,MB429,24,eight,244,0,single screen,22,57,2,Vanessa,Y,Laura,Y,11,nonsocial,triangle,second,right,Y,excluded,FailToMakeChoice,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,B,R,R,german,100,N,N,none,none,none,N,NA,Y,8.350409299,13.1012711,0,Y,8.2224025,19.4276232,0,Y,8.4977712,12.4079071,0,Y,8.455952,6.900588,0,Y,8.585109401,3.934095901,0,Y,8.6675564,11.565497,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gaugGottingen,GAUG01,1,nine,267,0,single screen,24,23.6,2,LK,Y,EB,Y,7,social,square,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,R,german,100,N,N,square,helper,right,N,NA,Y,13.5109894,13.5656145,0,Y,13.5157916,0.0274779,0,Y,13.4772812,14.6268835,0,Y,13.4891757,8.7937513,0,Y,13.4948089,15.8612235,0,Y,13.4949515,10.9260624,0,Y,13.4994339,12.0967904,0,Y,13.5186738,30.0079511,0,Y,13.4901918,22.9395738,0,Y,13.4803433,11.1584047,0,Y,13.4810021,16.7943334,0,Y,13.5248923,15.1677187,0,Y,13.4926589,15.7303491,0,Y,13.7789695,9.5668328,1
